subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-023,NH,1,30,concatenate,attendright,2.0,100.0,0.08647023055076168,0.030766223317005084,0.0557040072337566,True
sub-023,NH,1,30,concatenate,attendleft,2.0,100.0,0.019228872089926723,0.13952008049909784,-0.12029120840917111,False
sub-023,NH,1,30,concatenate,attendright,2.0,100.0,0.10598532502350465,0.06591140869941117,0.040073916324093475,True
sub-023,NH,1,30,concatenate,attendright,2.0,75.0,0.10700544237112015,0.07515622903397155,0.0318492133371486,True
sub-023,NH,1,30,concatenate,attendleft,2.0,100.0,0.10743758847293601,0.05287036585575758,0.05456722261717843,True
sub-023,NH,1,30,concatenate,attendright,1.0,100.0,0.07496948100691841,0.07348816971672585,0.0014813112901925635,True
sub-024,NH,1,30,concatenate,attendleft,24.0,100.0,0.035189914456478656,0.03891175861042135,-0.003721844153942694,False
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.1203365868731418,0.11254074349133981,0.0077958433818019895,True
sub-024,NH,1,30,concatenate,attendright,24.0,100.0,0.11128985697523523,0.02392676736928893,0.0873630896059463,True
sub-024,NH,1,30,concatenate,attendleft,24.0,100.0,0.04820694833689416,0.10101369006016475,-0.052806741723270594,False
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.16307580044683326,0.024883045512489207,0.13819275493434405,True
sub-024,NH,1,30,concatenate,attendright,24.0,100.0,0.22914599517905668,0.08026697921169273,0.14887901596736394,True
sub-024,NH,1,30,concatenate,attendright,25.0,75.0,0.11797453262551144,0.0026086076626004053,0.11536592496291104,True
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.07810831279789747,0.13616601158008487,-0.0580576987821874,False
sub-024,NH,1,30,concatenate,attendright,25.0,100.0,0.2545583806520855,0.03280352083766281,0.22175485981442272,True
sub-024,NH,1,30,concatenate,attendright,24.0,100.0,0.030748361013350118,0.08221338259088795,-0.05146502157753784,False
sub-024,NH,1,30,concatenate,attendleft,25.0,100.0,0.06979108494812339,0.1804242400629016,-0.1106331551147782,False
