subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-023,NH,1,50,concatenate,attendleft,5.0,75.0,0.023921208494273417,0.0714693963334247,-0.04754818783915128,False
sub-023,NH,1,50,concatenate,attendleft,6.0,100.0,0.16802463538890752,0.10119698494823536,0.06682765044067217,True
sub-023,NH,1,50,concatenate,attendleft,15.0,100.0,0.09194422738820586,0.013939039435001821,0.07800518795320403,True
sub-023,NH,1,50,concatenate,attendright,5.0,100.0,0.00996304238244854,0.004232650626364847,0.005730391756083693,True
sub-023,NH,1,50,concatenate,attendright,0.0,100.0,0.06119205952295027,0.0400539073110498,0.021138152211900477,True
sub-023,NH,1,50,concatenate,attendright,6.0,100.0,0.0826289086982384,0.052327733131011585,0.030301175567226814,True
sub-023,NH,1,50,concatenate,attendleft,2.0,100.0,0.0453919866907877,0.05467192972190868,-0.00927994303112098,False
sub-023,NH,1,50,concatenate,attendright,3.0,100.0,0.1476979804929155,0.011811526205323225,0.13588645428759227,True
sub-023,NH,1,50,concatenate,attendright,2.0,100.0,0.01861069371747973,0.16552044471753757,-0.14690975100005785,False
sub-023,NH,1,50,concatenate,attendleft,2.0,100.0,0.09155534815714851,0.01430811953273916,0.07724722862440936,True
sub-023,NH,1,50,concatenate,attendleft,1.0,100.0,0.07018666430614927,0.021377788251823564,0.048808876054325705,True
sub-023,NH,1,50,concatenate,attendleft,3.0,100.0,0.14043139822861145,0.029484824149321145,0.1109465740792903,True
sub-023,NH,1,50,concatenate,attendright,3.0,100.0,0.009597034160252831,0.009901540379385716,-0.000304506219132885,False
sub-023,NH,1,50,concatenate,attendright,1.0,100.0,0.10391030311703928,0.057414020748235206,0.04649628236880407,True
sub-023,NH,1,50,concatenate,attendright,2.0,100.0,0.04303850234128183,0.03790030814861861,0.005138194192663217,True
sub-023,NH,1,50,concatenate,attendleft,2.0,100.0,0.017705330694014393,0.06891110417144038,-0.051205773477425984,False
sub-023,NH,1,50,concatenate,attendright,2.0,100.0,0.09965263846548547,0.04121693208325301,0.05843570638223246,True
sub-023,NH,1,50,concatenate,attendright,2.0,75.0,0.07873490566868219,0.05023803118240054,0.028496874486281645,True
sub-023,NH,1,50,concatenate,attendleft,2.0,100.0,0.02856917520063853,0.025796212152087765,0.002772963048550764,True
sub-023,NH,1,50,concatenate,attendright,1.0,100.0,0.049989298094089855,0.09124273761806156,-0.04125343952397171,False
sub-024,NH,1,50,concatenate,attendleft,24.0,100.0,0.00029904903639888837,0.048318936233110926,-0.04801988719671204,False
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.07277476679064701,0.06510287325206202,0.007671893538584995,True
sub-024,NH,1,50,concatenate,attendright,24.0,100.0,0.08102043325565392,0.03722868477466713,0.04379174848098679,True
sub-024,NH,1,50,concatenate,attendleft,24.0,100.0,0.06789541635648397,0.05723756605519852,0.010657850301285444,True
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.16423429015281846,0.029056725351663273,0.13517756480115517,True
sub-024,NH,1,50,concatenate,attendright,24.0,100.0,0.17313533687273047,0.0398299456543562,0.13330539121837426,True
sub-024,NH,1,50,concatenate,attendright,25.0,75.0,0.17466514707419517,0.07106496718682014,0.10360017988737504,True
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.0327615984353125,0.12150669748868069,-0.08874509905336819,False
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.20095462121608873,0.012786500143920805,0.18816812107216793,True
sub-024,NH,1,50,concatenate,attendright,24.0,100.0,0.07272447003912759,0.07311388452400022,-0.00038941448487263275,False
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.06356615106849778,0.06131188060000713,0.0022542704684906448,True
sub-024,NH,1,50,concatenate,attendleft,24.0,100.0,0.1312673844998037,0.011660343057486568,0.11960704144231715,True
sub-024,NH,1,50,concatenate,attendright,24.0,100.0,0.09315329549537632,0.08754119403161552,0.005612101463760802,True
sub-024,NH,1,50,concatenate,attendleft,25.0,100.0,0.09265545333374255,0.1319974325559901,-0.03934197922224757,False
sub-024,NH,1,50,concatenate,attendleft,23.0,100.0,0.15362677233123045,0.09151970071895012,0.06210707161228034,True
sub-024,NH,1,50,concatenate,attendright,24.0,100.0,0.17584887307148814,0.018112659498337985,0.15773621357315015,True
sub-024,NH,1,50,concatenate,attendleft,24.0,100.0,0.16211528537963898,0.01358715825276349,0.1485281271268755,True
sub-024,NH,1,50,concatenate,attendright,25.0,100.0,0.14069952608582437,0.058426736420396086,0.08227278966542828,True
