subject,group,trial,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-028,NH,sub028/target/t008.wav,attendleft,74.0,100.0,0.07488437578072896,0.1442366108593926,-0.06935223507866364,False
sub-028,NH,sub028/target/t012.wav,attendleft,72.0,75.0,0.008269570018030175,0.025720973272379405,-0.01745140325434923,False
sub-028,NH,sub028/target/t015.wav,attendleft,64.0,100.0,0.029622673040907564,0.04226777481574238,-0.012645101774834813,False
sub-028,NH,sub028/target/t016.wav,attendright,74.0,100.0,0.20285101503850828,0.003930299737788401,0.19892071530071986,True
sub-028,NH,sub028/target/t018.wav,attendleft,76.0,100.0,0.06442937437138213,0.03431755015603487,0.030111824215347263,True
sub-028,NH,sub028/target/t019.wav,attendleft,75.0,100.0,0.08872287876458503,0.06715862508626716,0.021564253678317866,True
sub-028,NH,sub028/target/t020.wav,attendleft,77.0,100.0,0.030323904260436168,0.0606249801248884,-0.030301075864452232,False
sub-028,NH,sub028/target/t021.wav,attendright,77.0,100.0,0.03907189712879581,0.04395834063002544,-0.0048864435012296314,False
sub-028,NH,sub028/target/t022.wav,attendright,75.0,75.0,0.030252043045276084,0.11369619484343192,-0.08344415179815584,False
sub-028,NH,sub028/target/t023.wav,attendright,76.0,75.0,0.09417780922470814,0.04540068026855564,0.0487771289561525,True
sub-028,NH,sub028/target/t026.wav,attendright,55.0,75.0,0.15365224698816446,0.13106251486604464,0.022589732122119816,True
sub-028,NH,sub028/target/t027.wav,attendleft,58.0,100.0,0.06323081806421095,0.07429665386996703,-0.011065835805756083,False
sub-028,NH,sub028/target/t028.wav,attendright,67.0,100.0,0.018136957343406937,0.059354588633658605,-0.04121763129025167,False
sub-028,NH,sub028/target/t029.wav,attendright,65.0,100.0,0.10923318151598652,0.06979787815791329,0.03943530335807323,True
sub-028,NH,sub028/target/t030.wav,attendleft,65.0,100.0,0.05067644800894851,0.03229343525247501,0.0183830127564735,True
sub-028,NH,sub028/target/t032.wav,attendleft,60.0,100.0,0.11523106633226035,0.015312892363620061,0.09991817396864029,True
sub-028,NH,sub028/target/t034.wav,attendright,58.0,100.0,0.10222193474973744,0.06856450973798414,0.0336574250117533,True
sub-028,NH,sub028/target/t035.wav,attendright,58.0,100.0,0.022681922797896107,0.08399586998266852,-0.06131394718477241,False
sub-028,NH,sub028/target/t038.wav,attendright,51.0,100.0,0.07423454313596006,0.03318139018153329,0.04105315295442677,True
sub-028,NH,sub028/target/t039.wav,attendleft,57.0,100.0,0.0179074474422056,0.05959281006633154,-0.04168536262412594,False
sub-028,NH,sub028/target/t041.wav,attendright,53.0,100.0,0.08537425854794543,0.018256410404301118,0.06711784814364431,True
sub-028,NH,sub028/target/t042.wav,attendright,69.0,100.0,0.008462051998065486,0.1572157498912218,-0.14875369789315632,False
sub-028,NH,sub028/target/t043.wav,attendleft,62.0,100.0,0.028315365571262376,0.04622363771493691,-0.017908272143674537,False
sub-028,NH,sub028/target/t044.wav,attendleft,59.0,100.0,0.0974843633755055,0.04397469941832189,0.053509663957183616,True
sub-028,NH,sub028/target/t045.wav,attendright,67.0,75.0,0.13549323835537766,0.08216245105108738,0.05333078730429028,True
sub-028,NH,sub028/target/t048.wav,attendleft,61.0,50.0,0.042565361523766644,0.04060264527501398,0.0019627162487526675,True
sub-029,NH,sub029/target/t002.wav,attendright,13.0,100.0,0.08242612686330311,0.024952484127105736,0.05747364273619737,True
sub-029,NH,sub029/target/t005.wav,attendleft,17.0,75.0,0.012715449894977216,0.07248538092589514,-0.059769931030917926,False
sub-029,NH,sub029/target/t006.wav,attendright,13.0,75.0,0.07264967065765583,0.10109981775928731,-0.028450147101631476,False
sub-029,NH,sub029/target/t007.wav,attendleft,11.0,100.0,0.09636562474514411,0.029879093196956957,0.06648653154818715,True
sub-029,NH,sub029/target/t008.wav,attendright,17.0,100.0,0.12727577033377294,0.030207400560081744,0.0970683697736912,True
sub-029,NH,sub029/target/t010.wav,attendleft,20.0,100.0,0.11133401521292113,0.0819999372049,0.02933407800802114,True
sub-029,NH,sub029/target/t011.wav,attendright,19.0,100.0,0.03067883807597497,0.012047613728113533,0.018631224347861436,True
sub-029,NH,sub029/target/t012.wav,attendright,14.0,100.0,0.04052788963978037,0.006748658469860108,0.033779231169920265,True
sub-029,NH,sub029/target/t015.wav,attendleft,12.0,100.0,0.08336581238987882,0.03569904019187085,0.047666772198007974,True
sub-029,NH,sub029/target/t016.wav,attendright,9.0,100.0,0.1278298931774936,0.08883938289025228,0.03899051028724132,True
sub-029,NH,sub029/target/t017.wav,attendleft,11.0,100.0,0.049955372770870025,0.04467841337831975,0.005276959392550275,True
sub-029,NH,sub029/target/t018.wav,attendright,10.0,100.0,0.08408994511341591,0.052260560949879166,0.03182938416353675,True
sub-029,NH,sub029/target/t019.wav,attendleft,10.0,75.0,0.12654040445096323,0.08229577350343345,0.044244630947529784,True
sub-029,NH,sub029/target/t020.wav,attendleft,9.0,100.0,0.07134815692024092,0.10409411550478302,-0.0327459585845421,False
sub-029,NH,sub029/target/t022.wav,attendleft,12.0,75.0,0.14198062185970117,0.05020281774769445,0.09177780411200673,True
sub-029,NH,sub029/target/t024.wav,attendright,8.0,75.0,0.14242394228063476,0.06805032348567554,0.07437361879495923,True
sub-029,NH,sub029/target/t027.wav,attendleft,11.0,100.0,0.05316494827392493,0.008364416155545859,0.04480053211837907,True
sub-029,NH,sub029/target/t028.wav,attendleft,10.0,100.0,0.1328684124852505,0.0673583632113724,0.0655100492738781,True
sub-029,NH,sub029/target/t029.wav,attendright,7.0,100.0,0.07563432432759086,0.1626271595995308,-0.08699283527193995,False
sub-029,NH,sub029/target/t030.wav,attendleft,11.0,50.0,0.056653664997560284,0.030500821620919973,0.02615284337664031,True
sub-029,NH,sub029/target/t032.wav,attendleft,9.0,100.0,0.053674873076517526,0.06299243864120983,-0.009317565564692307,False
sub-029,NH,sub029/target/t033.wav,attendright,5.0,100.0,0.05417741486976963,0.06045820650050021,-0.00628079163073058,False
sub-029,NH,sub029/target/t035.wav,attendleft,13.0,100.0,0.038761258629812105,0.11960470312726654,-0.08084344449745443,False
sub-029,NH,sub029/target/t036.wav,attendright,11.0,100.0,0.10780362250051939,0.08563822911308044,0.022165393387438947,True
sub-029,NH,sub029/target/t039.wav,attendleft,7.0,100.0,0.0436072214526137,0.04532105208073236,-0.0017138306281186608,False
sub-029,NH,sub029/target/t040.wav,attendright,7.0,75.0,0.19990344108586702,0.07475176810048786,0.12515167298537916,True
sub-029,NH,sub029/target/t041.wav,attendright,5.0,100.0,0.11716261636858424,0.009984210496103638,0.1071784058724806,True
sub-029,NH,sub029/target/t042.wav,attendright,6.0,100.0,0.1510705978396567,0.06805265359891019,0.08301794424074652,True
sub-029,NH,sub029/target/t043.wav,attendleft,7.0,100.0,0.175202623316174,0.09982841895235905,0.07537420436381495,True
sub-029,NH,sub029/target/t044.wav,attendleft,7.0,75.0,0.06876892860013392,0.15388283447102688,-0.08511390587089296,False
sub-029,NH,sub029/target/t047.wav,attendright,7.0,100.0,0.1000206244727115,0.002664050627876783,0.09735657384483472,True
sub-029,NH,sub029/target/t048.wav,attendright,7.0,50.0,0.027679546931645656,0.005628572607642652,0.022050974324003002,True
sub-030,NH,sub030/target/t002.wav,attendleft,78.0,25.0,0.0014017033232315416,0.05224485890864609,-0.050843155585414544,False
sub-030,NH,sub030/target/t005.wav,attendleft,40.0,100.0,0.10189300859411535,0.05574198616881118,0.04615102242530417,True
sub-030,NH,sub030/target/t006.wav,attendright,46.0,75.0,0.08723607179041169,0.06143256854826094,0.025803503242150756,True
sub-030,NH,sub030/target/t007.wav,attendright,46.0,75.0,0.020886032565138955,0.08722813190126229,-0.06634209933612334,False
sub-030,NH,sub030/target/t009.wav,attendleft,49.0,75.0,0.07931084856758043,0.03378491411428792,0.04552593445329251,True
sub-030,NH,sub030/target/t010.wav,attendright,53.0,100.0,0.019715742485461835,0.017695874225037808,0.002019868260424027,True
sub-030,NH,sub030/target/t011.wav,attendright,49.0,75.0,0.0034089355184284127,0.04386019219889651,-0.040451256680468096,False
sub-030,NH,sub030/target/t012.wav,attendleft,44.0,100.0,0.13688119970450244,0.1515054592575609,-0.01462425955305846,False
sub-030,NH,sub030/target/t014.wav,attendleft,66.0,50.0,0.217214664266652,0.03077662819371852,0.1864380360729335,True
sub-030,NH,sub030/target/t015.wav,attendright,46.0,100.0,0.013256492435965097,0.002619974825843998,0.0106365176101211,True
sub-030,NH,sub030/target/t017.wav,attendright,54.0,100.0,0.054857136446982084,0.12110124272693902,-0.06624410627995694,False
sub-030,NH,sub030/target/t018.wav,attendright,46.0,100.0,0.06981341452221879,0.023073830915680445,0.04673958360653834,True
sub-030,NH,sub030/target/t020.wav,attendright,58.0,25.0,0.0924132943679024,0.03887343198093527,0.053539862386967126,True
sub-030,NH,sub030/target/t021.wav,attendleft,44.0,50.0,0.006218482235369469,0.04685125362698917,-0.0406327713916197,False
sub-030,NH,sub030/target/t023.wav,attendleft,55.0,100.0,0.042064406882759225,0.04414867644919584,-0.0020842695664366126,False
sub-030,NH,sub030/target/t024.wav,attendleft,47.0,50.0,0.18770318099950428,0.030530172308581134,0.15717300869092315,True
sub-030,NH,sub030/target/t027.wav,attendright,56.0,50.0,0.10216231045521594,0.011261271386240999,0.09090103906897494,True
sub-030,NH,sub030/target/t028.wav,attendright,48.0,75.0,0.009124364801520412,0.03588499247637359,-0.02676062767485318,False
sub-030,NH,sub030/target/t029.wav,attendleft,47.0,75.0,0.0010974875923517495,0.08528923936200264,-0.0841917517696509,False
sub-030,NH,sub030/target/t030.wav,attendleft,44.0,75.0,0.06519083093613533,0.01753910337622162,0.047651727559913704,True
sub-030,NH,sub030/target/t031.wav,attendright,45.0,75.0,0.039129502222127216,0.03551832806006605,0.003611174162061165,True
sub-030,NH,sub030/target/t032.wav,attendleft,48.0,75.0,0.14457186430482927,0.06867170169883124,0.07590016260599802,True
sub-030,NH,sub030/target/t033.wav,attendleft,33.0,100.0,0.05642431937179717,0.07130555775503432,-0.014881238383237148,False
sub-030,NH,sub030/target/t034.wav,attendright,32.0,100.0,0.04003341255409637,0.09031813938646967,-0.0502847268323733,False
sub-030,NH,sub030/target/t038.wav,attendleft,45.0,75.0,0.16567167724464726,0.015226731823081588,0.15044494542156567,True
sub-030,NH,sub030/target/t039.wav,attendright,33.0,100.0,0.09520992919376571,0.1327675473330808,-0.03755761813931509,False
sub-030,NH,sub030/target/t040.wav,attendright,29.0,75.0,0.0288872391211353,0.008496199903806255,0.020391039217329043,True
sub-030,NH,sub030/target/t042.wav,attendleft,51.0,100.0,0.1068511015940247,0.07955481915969388,0.027296282434330812,True
sub-030,NH,sub030/target/t043.wav,attendright,53.0,50.0,0.09484124502043405,0.04119752519412215,0.0536437198263119,True
sub-030,NH,sub030/target/t044.wav,attendleft,55.0,100.0,0.05008366006748295,0.09668278205215497,-0.04659912198467202,False
sub-030,NH,sub030/target/t046.wav,attendleft,37.0,75.0,0.03783970626587134,0.025197213420212288,0.012642492845659051,True
sub-030,NH,sub030/target/t048.wav,attendright,46.0,50.0,0.009671805710341605,0.03822016409619726,-0.028548358385855656,False
sub-031,NH,sub031/target/t002.wav,attendright,28.0,75.0,0.13360472180238328,0.12693439028417605,0.006670331518207229,True
sub-031,NH,sub031/target/t003.wav,attendleft,22.0,100.0,0.1284044378248021,0.013030024706685567,0.11537441311811653,True
sub-031,NH,sub031/target/t004.wav,attendleft,23.0,75.0,0.08936735740719766,0.01672598669709528,0.07264137071010238,True
sub-031,NH,sub031/target/t006.wav,attendright,24.0,100.0,0.0834147206855704,0.041072432066874234,0.04234228861869617,True
sub-031,NH,sub031/target/t007.wav,attendright,24.0,100.0,0.00641175297171141,0.16982116477956308,-0.16340941180785168,False
sub-031,NH,sub031/target/t008.wav,attendright,43.0,100.0,0.07467611419781449,0.09914677770116435,-0.024470663503349865,False
sub-031,NH,sub031/target/t009.wav,attendright,26.0,100.0,0.07042960508078781,0.0436477905604396,0.02678181452034821,True
sub-031,NH,sub031/target/t010.wav,attendleft,21.0,75.0,0.05152791652216199,0.05450554714527366,-0.0029776306231116753,False
sub-031,NH,sub031/target/t014.wav,attendright,21.0,100.0,0.04568020132550875,0.01916266750874023,0.02651753381676852,True
sub-031,NH,sub031/target/t015.wav,attendleft,17.0,100.0,0.018501588139175483,0.10083033103696533,-0.08232874289778985,False
sub-031,NH,sub031/target/t016.wav,attendright,17.0,100.0,0.0001304298285076828,0.13965440047561628,-0.13952397064710859,False
sub-031,NH,sub031/target/t017.wav,attendleft,11.0,100.0,0.1602545318792058,0.12877880731653904,0.03147572456266676,True
sub-031,NH,sub031/target/t020.wav,attendleft,9.0,100.0,0.08696999569068853,0.03856121315465691,0.04840878253603162,True
sub-031,NH,sub031/target/t022.wav,attendleft,4.0,100.0,0.15555388308977464,0.27927368585516843,-0.1237198027653938,False
sub-031,NH,sub031/target/t023.wav,attendright,7.0,100.0,0.023381116060075664,0.001986687843965021,0.021394428216110643,True
sub-031,NH,sub031/target/t024.wav,attendright,6.0,100.0,0.05758839128511225,0.1672507651667707,-0.10966237388165845,False
sub-031,NH,sub031/target/t026.wav,attendleft,6.0,100.0,0.04715243358449965,0.11983228676339322,-0.07267985317889357,False
sub-031,NH,sub031/target/t028.wav,attendright,6.0,50.0,0.024408378892542788,0.14522022102533116,-0.12081184213278838,False
sub-031,NH,sub031/target/t029.wav,attendright,11.0,100.0,0.07637683542155183,0.029225717461209548,0.04715111796034228,True
sub-031,NH,sub031/target/t030.wav,attendright,9.0,100.0,0.1218495485413572,0.07399774823627601,0.04785180030508118,True
sub-031,NH,sub031/target/t031.wav,attendleft,12.0,100.0,0.0562549072013847,0.020198504130757956,0.03605640307062674,True
sub-031,NH,sub031/target/t032.wav,attendleft,8.0,100.0,0.08764364959286969,0.13454328214003333,-0.046899632547163644,False
sub-031,NH,sub031/target/t034.wav,attendleft,6.0,100.0,0.0953544282597301,0.0768739803794032,0.018480447880326906,True
sub-031,NH,sub031/target/t035.wav,attendleft,10.0,75.0,0.1601181401187752,0.019681047482464544,0.14043709263631066,True
sub-031,NH,sub031/target/t038.wav,attendleft,7.0,100.0,0.05496852682679351,0.016875091899230744,0.03809343492756277,True
sub-031,NH,sub031/target/t039.wav,attendleft,8.0,100.0,0.04719461183530189,0.014547174080555435,0.032647437754746454,True
sub-031,NH,sub031/target/t041.wav,attendright,4.0,100.0,0.08753531120836582,0.08331737915362016,0.00421793205474566,True
sub-031,NH,sub031/target/t042.wav,attendright,9.0,100.0,0.01458153710703942,0.11506552194537069,-0.10048398483833126,False
sub-031,NH,sub031/target/t043.wav,attendright,7.0,100.0,0.006267975926557351,0.03204279024724079,-0.02577481432068344,False
sub-031,NH,sub031/target/t044.wav,attendleft,12.0,100.0,0.0290880482413588,0.12794854092135874,-0.09886049267999994,False
sub-031,NH,sub031/target/t046.wav,attendright,6.0,100.0,0.19036626143592675,0.012270632649976817,0.17809562878594992,True
sub-031,NH,sub031/target/t047.wav,attendleft,8.0,100.0,0.16511929561826091,0.004444491121024858,0.16067480449723606,True
sub-032,NH,sub032/target/t003.wav,attendright,0.0,100.0,0.11285900552065722,0.008300140820538501,0.10455886470011873,True
sub-032,NH,sub032/target/t004.wav,attendleft,0.0,100.0,0.024209775430145398,0.06816004861828125,-0.04395027318813585,False
sub-032,NH,sub032/target/t005.wav,attendleft,0.0,75.0,0.0039946545497045885,0.033905771468189835,-0.029911116918485248,False
sub-032,NH,sub032/target/t006.wav,attendleft,0.0,100.0,0.1696102518962508,0.044481571743259105,0.12512868015299172,True
sub-032,NH,sub032/target/t009.wav,attendright,50.0,100.0,0.04906079459104441,0.07297728781461815,-0.02391649322357374,False
sub-032,NH,sub032/target/t010.wav,attendright,0.0,100.0,0.15498107585542098,0.00428561286820369,0.15069546298721728,True
sub-032,NH,sub032/target/t011.wav,attendleft,0.0,100.0,0.07238743675796054,0.0615486521084436,0.010838784649516944,True
sub-032,NH,sub032/target/t012.wav,attendright,0.0,100.0,0.15929322343048932,0.01764977341557141,0.1416434500149179,True
sub-032,NH,sub032/target/t014.wav,attendright,0.0,75.0,0.15101789339833468,0.05080595897850468,0.10021193441983,True
sub-032,NH,sub032/target/t015.wav,attendleft,0.0,100.0,0.04155062344429521,0.10582881234527058,-0.06427818890097538,False
sub-032,NH,sub032/target/t016.wav,attendright,0.0,100.0,0.18514382590254094,0.0883411932634815,0.09680263263905944,True
sub-032,NH,sub032/target/t017.wav,attendleft,2.0,100.0,0.03754296722441588,0.03888929777523992,-0.001346330550824039,False
sub-032,NH,sub032/target/t019.wav,attendright,2.0,75.0,0.053543375371874015,0.01868126742393187,0.034862107947942145,True
sub-032,NH,sub032/target/t021.wav,attendleft,0.0,100.0,0.1079775269328032,0.032056905566221656,0.07592062136658154,True
sub-032,NH,sub032/target/t023.wav,attendright,1.0,100.0,0.012692680081599121,0.009257173787743201,0.00343550629385592,True
sub-032,NH,sub032/target/t024.wav,attendleft,0.0,75.0,0.12975490168523945,0.037561388969006945,0.09219351271623251,True
sub-032,NH,sub032/target/t026.wav,attendleft,1.0,100.0,0.0374663702319562,0.1690282744685579,-0.1315619042366017,False
sub-032,NH,sub032/target/t028.wav,attendleft,0.0,100.0,0.03148289186209617,0.18141819408241983,-0.14993530222032364,False
sub-032,NH,sub032/target/t029.wav,attendleft,2.0,100.0,0.08643163583710338,0.04430177383664462,0.04212986200045876,True
sub-032,NH,sub032/target/t030.wav,attendright,0.0,75.0,0.1440828368873926,0.11444578125570001,0.029637055631692583,True
sub-032,NH,sub032/target/t032.wav,attendright,1.0,100.0,0.026407609490493998,0.1407765475649433,-0.11436893807444928,False
sub-032,NH,sub032/target/t033.wav,attendright,0.0,100.0,0.14786892699844034,0.007567766308952688,0.14030116068948764,True
sub-032,NH,sub032/target/t035.wav,attendleft,1.0,100.0,0.059454360232049114,0.022176318875835713,0.037278041356213404,True
sub-032,NH,sub032/target/t036.wav,attendright,50.0,100.0,0.1041379643333273,0.010683912122683213,0.09345405221064408,True
sub-032,NH,sub032/target/t040.wav,attendleft,2.0,100.0,0.16420196517846172,0.06085879503950954,0.10334317013895218,True
sub-032,NH,sub032/target/t041.wav,attendright,0.0,100.0,0.07203403340777334,0.050480987976214024,0.021553045431559316,True
sub-032,NH,sub032/target/t042.wav,attendright,0.0,75.0,0.0580576350477514,0.012743805323304009,0.04531382972444739,True
sub-032,NH,sub032/target/t043.wav,attendleft,3.0,75.0,0.08460239754538454,0.004801348500940006,0.07980104904444453,True
sub-032,NH,sub032/target/t044.wav,attendright,0.0,100.0,0.09890443983580093,0.028900558576584735,0.0700038812592162,True
sub-032,NH,sub032/target/t045.wav,attendleft,0.0,100.0,0.1634825863785653,0.0748904642082276,0.0885921221703377,True
sub-032,NH,sub032/target/t046.wav,attendleft,5.0,100.0,0.01864046548087399,0.05115684162772287,-0.03251637614684888,False
sub-032,NH,sub032/target/t048.wav,attendright,1.0,75.0,0.11034310541513176,0.02197974495421481,0.08836336046091695,True
sub-033,NH,sub033/target/t003.wav,attendright,73.0,100.0,0.03809391027864691,0.14460173985065666,-0.10650782957200974,False
sub-033,NH,sub033/target/t004.wav,attendleft,66.0,100.0,0.1314150818294474,0.06602168561471342,0.06539339621473397,True
sub-033,NH,sub033/target/t006.wav,attendleft,70.0,75.0,0.1345654663598263,0.16962997411042774,-0.03506450775060144,False
sub-033,NH,sub033/target/t007.wav,attendleft,72.0,100.0,0.05081001541074473,0.05043567325588138,0.00037434215486335104,True
sub-033,NH,sub033/target/t008.wav,attendright,65.0,100.0,0.02632697589277549,0.043475180655202,-0.017148204762426508,False
sub-033,NH,sub033/target/t009.wav,attendright,81.0,75.0,0.0485564319830435,0.04712986135527364,0.001426570627769859,True
sub-033,NH,sub033/target/t011.wav,attendleft,76.0,75.0,0.029449530989680894,0.05023720620673026,-0.020787675217049363,False
sub-033,NH,sub033/target/t012.wav,attendright,76.0,100.0,0.05108677501824885,0.029749020928286594,0.021337754089962253,True
sub-033,NH,sub033/target/t014.wav,attendleft,86.0,75.0,0.006959552911211888,0.03340729060326447,-0.026447737692052584,False
sub-033,NH,sub033/target/t017.wav,attendleft,91.0,100.0,0.02631771293749512,0.055725616388178224,-0.029407903450683105,False
sub-033,NH,sub033/target/t018.wav,attendleft,77.0,100.0,0.00400899330047163,0.031227135330740525,-0.027218142030268896,False
sub-033,NH,sub033/target/t019.wav,attendright,76.0,100.0,0.03759249246211263,0.01604049620245313,0.021551996259659503,True
sub-033,NH,sub033/target/t020.wav,attendright,76.0,100.0,0.20628382272755885,0.016744233860020656,0.1895395888675382,True
sub-033,NH,sub033/target/t021.wav,attendleft,74.0,75.0,0.1365273520603375,0.04776852680443749,0.08875882525590001,True
sub-033,NH,sub033/target/t022.wav,attendleft,75.0,75.0,0.03709377832559085,0.015173843696807347,0.0219199346287835,True
sub-033,NH,sub033/target/t024.wav,attendright,86.0,50.0,0.1302719405275765,0.007804886767858178,0.12246705375971834,True
sub-033,NH,sub033/target/t027.wav,attendright,75.0,75.0,0.07765456533146002,0.026663013131147082,0.05099155220031294,True
sub-033,NH,sub033/target/t028.wav,attendleft,77.0,75.0,0.03755662570900218,0.07978184718954004,-0.04222522148053786,False
sub-033,NH,sub033/target/t029.wav,attendleft,75.0,100.0,0.08840474069307246,0.039124253884218724,0.04928048680885373,True
sub-033,NH,sub033/target/t030.wav,attendright,74.0,100.0,0.0796247651293042,0.20931778517952263,-0.12969302005021843,False
sub-033,NH,sub033/target/t031.wav,attendright,74.0,100.0,0.17827575360366046,0.13573031082836484,0.04254544277529562,True
sub-033,NH,sub033/target/t034.wav,attendleft,74.0,100.0,0.06917683695238355,0.04067720189881011,0.02849963505357344,True
sub-033,NH,sub033/target/t035.wav,attendright,73.0,100.0,0.05176950262689514,0.015588569563661323,0.03618093306323382,True
sub-033,NH,sub033/target/t036.wav,attendleft,74.0,100.0,0.030927774959919222,0.10771816369582114,-0.07679038873590192,False
sub-033,NH,sub033/target/t038.wav,attendright,78.0,100.0,0.018322842746594663,0.008505574549439912,0.009817268197154751,True
sub-033,NH,sub033/target/t039.wav,attendright,75.0,100.0,0.14167944290884368,0.1149689004092503,0.026710542499593384,True
sub-033,NH,sub033/target/t040.wav,attendleft,88.0,100.0,0.05220136218294983,0.02679605853529665,0.02540530364765318,True
sub-033,NH,sub033/target/t041.wav,attendright,74.0,100.0,0.062097717483979055,0.09203803481853752,-0.029940317334558465,False
sub-033,NH,sub033/target/t043.wav,attendleft,87.0,100.0,0.13213773484966065,0.08960256347836495,0.0425351713712957,True
sub-033,NH,sub033/target/t045.wav,attendright,73.0,100.0,0.029029199540556536,0.004404384849624094,0.02462481469093244,True
sub-033,NH,sub033/target/t046.wav,attendleft,77.0,100.0,0.12405352987206092,0.0014253587053244963,0.12262817116673642,True
sub-033,NH,sub033/target/t048.wav,attendright,99.0,50.0,0.0629693389634932,0.044596630075088156,0.018372708888405045,True
sub-034,NH,sub034/target/t003.wav,attendleft,71.0,100.0,0.10226002860450784,0.10202789132513077,0.0002321372793770704,True
sub-034,NH,sub034/target/t005.wav,attendleft,23.0,100.0,0.018080080860226586,0.008306892313646171,0.009773188546580415,True
sub-034,NH,sub034/target/t006.wav,attendright,20.0,100.0,0.09000066165058147,0.02410674196485481,0.06589391968572667,True
sub-034,NH,sub034/target/t007.wav,attendleft,21.0,75.0,0.009595803676409016,0.015077630627086837,-0.005481826950677822,False
sub-034,NH,sub034/target/t008.wav,attendleft,17.0,100.0,0.18756840170357325,0.009812029740789199,0.17775637196278404,True
sub-034,NH,sub034/target/t009.wav,attendright,22.0,100.0,0.17351280544707087,0.07485624693086171,0.09865655851620916,True
sub-034,NH,sub034/target/t010.wav,attendright,20.0,50.0,0.11169667212283925,0.040529302336814815,0.07116736978602443,True
sub-034,NH,sub034/target/t012.wav,attendleft,16.0,100.0,0.0075197425449582715,0.03354878982276308,-0.02602904727780481,False
sub-034,NH,sub034/target/t014.wav,attendright,20.0,100.0,0.07272372423332661,0.025804662284828958,0.04691906194849765,True
sub-034,NH,sub034/target/t015.wav,attendleft,21.0,100.0,0.059546898015467475,0.10968259787812804,-0.05013569986266056,False
sub-034,NH,sub034/target/t016.wav,attendright,21.0,100.0,0.09884702715764476,0.1322810086363092,-0.03343398147866444,False
sub-034,NH,sub034/target/t017.wav,attendright,19.0,100.0,0.05004736353505411,0.07200753514453627,-0.02196017160948216,False
sub-034,NH,sub034/target/t018.wav,attendright,23.0,75.0,0.12420959401787757,0.04731563225327109,0.07689396176460647,True
sub-034,NH,sub034/target/t019.wav,attendleft,16.0,100.0,0.040957505908144294,0.02072866073383221,0.020228845174312084,True
sub-034,NH,sub034/target/t021.wav,attendleft,20.0,100.0,0.01516990266272962,0.005499263248842458,0.009670639413887162,True
sub-034,NH,sub034/target/t023.wav,attendleft,22.0,100.0,0.10304055149136988,0.013735698549377607,0.08930485294199228,True
sub-034,NH,sub034/target/t026.wav,attendright,18.0,75.0,0.08342691767890491,0.026213818421186634,0.057213099257718274,True
sub-034,NH,sub034/target/t027.wav,attendright,20.0,100.0,0.14014099784898665,0.08739739743718689,0.05274360041179976,True
sub-034,NH,sub034/target/t029.wav,attendleft,20.0,75.0,0.11257486756821806,0.009405603706291194,0.10316926386192687,True
sub-034,NH,sub034/target/t030.wav,attendleft,17.0,50.0,0.0878049029971507,0.05401138958535694,0.033793513411793756,True
sub-034,NH,sub034/target/t031.wav,attendright,21.0,75.0,0.1334635435939416,0.04029696950623572,0.09316657408770589,True
sub-034,NH,sub034/target/t033.wav,attendright,19.0,75.0,0.03678991341928286,0.004611247179833014,0.032178666239449844,True
sub-034,NH,sub034/target/t035.wav,attendright,21.0,75.0,0.1651982243930152,0.09130797445989015,0.07389024993312505,True
sub-034,NH,sub034/target/t036.wav,attendleft,19.0,75.0,0.1223016060482899,0.06332166625743044,0.058979939790859456,True
sub-034,NH,sub034/target/t039.wav,attendleft,22.0,100.0,0.033248734852365326,0.11026723603191337,-0.07701850117954803,False
sub-034,NH,sub034/target/t041.wav,attendright,19.0,100.0,0.21182411639972432,0.010455109115793391,0.20136900728393092,True
sub-034,NH,sub034/target/t042.wav,attendleft,19.0,100.0,0.1350026593945616,0.05961506460858442,0.07538759478597717,True
sub-034,NH,sub034/target/t043.wav,attendright,20.0,100.0,0.182836365254708,0.019651434243428443,0.16318493101127957,True
sub-034,NH,sub034/target/t044.wav,attendleft,20.0,100.0,0.116715849252848,0.00843967812202622,0.10827617113082179,True
sub-034,NH,sub034/target/t045.wav,attendright,20.0,100.0,0.002001729845301054,0.006213398327791813,-0.004211668482490759,False
sub-034,NH,sub034/target/t046.wav,attendleft,22.0,100.0,0.20488002612974,0.04507346097329523,0.15980656515644476,True
sub-034,NH,sub034/target/t048.wav,attendright,18.0,100.0,0.18504513145881887,0.009500187421237398,0.17554494403758147,True
sub-035,NH,sub035/target/t002.wav,attendright,20.0,50.0,0.0644148369366882,0.1601718603835627,-0.0957570234468745,False
sub-035,NH,sub035/target/t003.wav,attendleft,20.0,75.0,0.028615351152751593,0.07412594789697081,-0.04551059674421922,False
sub-035,NH,sub035/target/t005.wav,attendleft,20.0,100.0,0.08913771122142827,0.05283076066589028,0.036306950555537995,True
sub-035,NH,sub035/target/t006.wav,attendright,20.0,75.0,0.04992522433615338,0.07788741735041163,-0.02796219301425825,False
sub-035,NH,sub035/target/t009.wav,attendleft,19.0,100.0,0.06282330464072784,0.05850311738417839,0.0043201872565494515,True
sub-035,NH,sub035/target/t010.wav,attendright,19.0,100.0,0.08685351935675441,0.028937580018211166,0.05791593933854324,True
sub-035,NH,sub035/target/t011.wav,attendleft,21.0,75.0,0.08762539005603763,0.020229339701294653,0.06739605035474297,True
